fecha,producto,categoria,cantidad,precio_unitario,total,cliente_id,region,vendedor
2025-11-22,Teclado Logitech,Periféricos,9,482.04,4338.36,CLI-69532,Lima Centro,César Guerrero Vazquez
2024-08-24,Monitor LG,Monitores,2,2118.94,4237.88,CLI-57884,Lima Sur,Jerónimo Pino Lerma
2024-09-19,Laptop Dell,Laptops,5,7444.7,37223.5,CLI-60160,Lima Centro,Soraya Núñez Lamas
2025-01-24,Mouse Logitech,Periféricos,7,222.16,1555.12,CLI-29726,Lima Norte,César Guerrero Vazquez
2024-11-29,Webcam Logitech,Periféricos,6,341.26,2047.56,CLI-38451,Lima Este,Constanza del Barba
2024-10-10,Teclado Logitech,Periféricos,6,114.59,687.54,,Arequipa,Paco Rocamora Nieto
2025-03-21,Monitor LG,Monitores,7,1017.99,7125.93,CLI-41533,Chiclayo,Ileana Antón-Andrés
2024-04-28,Mouse Logitech,Periféricos,1,108.75,108.75,CLI-94306,Piura,Pánfilo Segovia Casanovas
2024-05-03,Auriculares Sony,Periféricos,10,1183.73,11837.3,CLI-47200,Lima Sur,Arturo Pinto Caballero
2025-02-08,Monitor ASUS,Monitores,1,1039.94,1039.94,CLI-47104,Chiclayo,Soraya Núñez Lamas
2025-08-21,Teclado Logitech,Periféricos,6,119.71,718.26,CLI-46702,Trujillo,Albano Llopis Hierro
2025-11-29,Teclado Logitech,Periféricos,4,476.66,1906.64,CLI-77566,Lima Norte,Jerónimo Pino Lerma
2025-05-21,SSD Kingston,Almacenamiento,1,283.83,283.83,CLI-45367,Lima Norte,Soraya Núñez Lamas
2024-10-15,Teclado Logitech,Periféricos,2,109.62,219.24,CLI-91229,Lima Norte,Toribio de Pinto
2025-12-01,RAM Corsair,Componentes,2,451.17,902.34,CLI-32792,Lima Este,Pánfilo Segovia Casanovas
2025-06-26,Teclado Razer,Periféricos,3,402.6,1207.8,CLI-74089,Piura,Casemiro Garrido-Navarro
2024-10-30,RAM Corsair,Componentes,7,309.57,2166.99,CLI-43718,Piura,Celia Baños-Arroyo
2025-12-11,Laptop Lenovo,Laptops,8,3200.01,25600.08,CLI-56788,Piura,Casemiro Garrido-Navarro
2025-07-02,Auriculares Sony,Periféricos,6,602.98,3617.88,CLI-23990,Arequipa,Toribio de Pinto
2025-09-21,Monitor Samsung,Monitores,3,2345.53,7036.59,CLI-63252,Cusco,César Guerrero Vazquez
2024-07-23,Auriculares Sony,Periféricos,4,954.13,3816.52,CLI-85641,Lima Centro,Constanza del Barba
2024-07-06,Mouse Logitech,Periféricos,3,165.67,497.01,CLI-16685,Lima Centro,Ileana Antón-Andrés
2024-07-15,Auriculares Bose,Periféricos,1,1413.86,1413.86,CLI-22874,Lima Este,Arturo Pinto Caballero
2025-09-13,Teclado Razer,Periféricos,4,327.76,1311.04,CLI-67234,Lima Centro,Javi Patiño-Cánovas
2024-10-06,Impresora Epson,Impresoras,10,1430.45,14304.5,CLI-53327,Chiclayo,Jacobo del Agudo
2025-11-16,Mouse Razer,Periféricos,8,168.29,1346.32,CLI-38209,Lima Sur,Alba Mar Flor Rivas
2024-12-01,Laptop Dell,Laptops,4,4974.57,19898.28,CLI-24669,Lima Sur,Alba Mar Flor Rivas
2025-11-01,SSD Kingston,Almacenamiento,6,559.67,3358.02,CLI-84364,Trujillo,Pánfilo Segovia Casanovas
2024-04-27,SSD Kingston,Almacenamiento,2,769.36,1538.72,CLI-33692,Lima Sur,Ileana Antón-Andrés
2025-12-10,SSD Samsung,Almacenamiento,3,789.81,2369.43,CLI-14403,Cusco,Pánfilo Segovia Casanovas
2025-10-09,Laptop Lenovo,Laptops,1,2521.2,2521.2,CLI-46189,Arequipa,Paco Rocamora Nieto
2024-06-13,Webcam Logitech,Periféricos,5,544.45,2722.25,CLI-61419,Arequipa,Soraya Núñez Lamas
2025-05-12,Mouse Logitech,Periféricos,4,255.93,1023.72,CLI-83849,Cusco,Jerónimo Pino Lerma
2025-06-21,Laptop Lenovo,Laptops,5,3310.45,16552.25,CLI-10977,Lima Norte,Toribio de Pinto
2025-11-23,Monitor LG,Monitores,3,2363.74,7091.22,CLI-67859,Cusco,Felicidad Gallego Lasa
2025-09-26,Teclado Razer,Periféricos,6,162.88,977.28,CLI-76664,Lima Norte,Felicidad Gallego Lasa
2024-11-08,SSD Kingston,Almacenamiento,9,391.76,3525.84,CLI-73229,Lima Sur,Buenaventura de Bonet
2025-12-10,Teclado Logitech,Periféricos,4,316.16,1264.64,CLI-58776,Lima Este,Buenaventura de Bonet
2024-04-10,Laptop HP,Laptops,1,5734.01,5734.01,CLI-17863,Cusco,Paco Rocamora Nieto
2024-12-08,Monitor LG,Monitores,6,1674.61,10047.66,CLI-65591,Piura,Toribio de Pinto
2025-07-11,Auriculares Sony,Periféricos,5,723.23,3616.15,CLI-82289,Cusco,César Guerrero Vazquez
2025-04-18,RAM Corsair,Componentes,-3,398.73,1196.19,CLI-50509,Piura,Albano Llopis Hierro
2025-08-01,Teclado Razer,Periféricos,5,209.69,1048.45,CLI-65201,Lima Este,Casemiro Garrido-Navarro
2025-07-20,Monitor ASUS,Monitores,5,2194.08,10970.4,CLI-56361,Cusco,Felicidad Gallego Lasa
2025-10-27,Mouse Razer,Periféricos,2,133.55,267.1,CLI-63846,Lima Este,Pánfilo Segovia Casanovas
2025-12-10,Monitor Samsung,Monitores,8,1331.43,10651.44,CLI-36740,Trujillo,Ileana Antón-Andrés
2025-02-13,Impresora HP,Impresoras,6,573.16,3438.96,CLI-75496,Cusco,Jerónimo Pino Lerma
2025-11-03,Webcam Logitech,Periféricos,6,466.64,2799.84,CLI-84228,Trujillo,Jerónimo Pino Lerma
2025-06-12,SSD Samsung,Almacenamiento,6,673.44,4040.64,CLI-11652,Lima Norte,Casemiro Garrido-Navarro
2024-10-01,Teclado Razer,Periféricos,8,397.58,3180.64,CLI-30112,Lima Centro,Jerónimo Pino Lerma
2025-02-18,Webcam Logitech,Periféricos,5,382.13,1910.65,CLI-93548,Lima Centro,Ileana Antón-Andrés
2023-12-27,Laptop HP,Laptops,10,3378.66,33786.6,CLI-26761,Trujillo,Ileana Antón-Andrés
2025-06-01,Mouse Logitech,Periféricos,6,138.28,829.68,CLI-87053,Trujillo,Paco Rocamora Nieto
2024-04-01,SSD Kingston,Almacenamiento,3,337.91,1013.73,CLI-61969,Cusco,Buenaventura de Bonet
2024-01-08,Mouse Logitech,Periféricos,2,121.19,242.38,CLI-66314,Arequipa,Paco Rocamora Nieto
2025-01-07,Laptop Dell,Laptops,3,5903.55,17710.65,CLI-71848,Lima Norte,Marco Donoso Hierro
2024-05-10,Laptop Lenovo,Laptops,4,6845.41,27381.64,CLI-30349,Lima Centro,Jerónimo Pino Lerma
2024-02-06,Impresora Epson,Impresoras,3,594.98,1784.94,CLI-91255,Lima Este,Ani Marcos Pardo
2025-10-30,Monitor LG,Monitores,5,2317.24,11586.2,CLI-97972,Lima Este,Constanza del Barba
2024-02-09,Monitor LG,Monitores,3,1832.5,5497.5,CLI-58402,Lima Norte,Ileana Antón-Andrés
2024-07-05,Mouse Razer,Periféricos,10,148.53,1485.3,CLI-27443,Chiclayo,Arturo Pinto Caballero
2024-09-12,Laptop HP,Laptops,8,6928.93,55431.44,CLI-98718,Trujillo,Paco Rocamora Nieto
2024-05-26,Laptop Dell,Laptops,9,5073.11,45657.99,CLI-37842,Arequipa,Javi Patiño-Cánovas
2024-10-02,Webcam Logitech,Periféricos,8,459.17,3673.36,CLI-13151,Lima Norte,Toribio de Pinto
2025-11-12,Impresora HP,Impresoras,3,897.13,2691.39,CLI-62329,Cusco,Celia Baños-Arroyo
2024-08-26,Webcam Logitech,Periféricos,10,288.87,2888.7,CLI-83663,Lima Este,Rolando del Bernal
2024-05-11,Laptop HP,Laptops,10,5985.8,59858.0,CLI-37572,Chiclayo,Rolando del Bernal
2024-02-15,Impresora HP,Impresoras,3,1806.07,5418.21,CLI-56659,Lima Norte,Felicidad Gallego Lasa
2025-11-20,Auriculares Sony,Periféricos,6,953.07,5718.42,CLI-53803,Cusco,Jacobo del Agudo
2024-10-11,RAM Corsair,Componentes,3,319.65,958.95,CLI-84129,Lima Centro,Paco Rocamora Nieto
2024-07-09,Monitor LG,Monitores,6,1561.47,9368.82,CLI-30819,Piura,Casemiro Garrido-Navarro
2025-06-20,Mouse Razer,Periféricos,7,280.45,1963.15,CLI-89395,Lima Centro,Javi Patiño-Cánovas
2024-01-16,Laptop Dell,Laptops,5,5071.39,25356.95,CLI-35223,Lima Este,Arturo Pinto Caballero
2024-12-15,Mouse Logitech,Periféricos,7,154.05,1078.35,CLI-23809,Lima Norte,Ani Marcos Pardo
2025-03-21,Monitor Samsung,Monitores,5,1819.14,9095.7,CLI-60637,Lima Sur,Marco Donoso Hierro
2024-03-27,Laptop Dell,Laptops,7,7285.49,50998.43,CLI-61885,Lima Centro,Felicidad Gallego Lasa
2025-09-04,Impresora Epson,Impresoras,7,1612.4,11286.8,CLI-78151,Chiclayo,Javi Patiño-Cánovas
2025-11-04,Monitor ASUS,Monitores,5,2452.17,12260.85,CLI-89176,Arequipa,Albano Llopis Hierro
2025-07-11,Teclado Razer,Periféricos,10,244.09,2440.9,CLI-78175,Cusco,Constanza del Barba
2024-07-30,Auriculares Sony,Periféricos,7,1240.0,8680.0,CLI-40087,Arequipa,Arturo Pinto Caballero
2025-10-06,Laptop Dell,Laptops,9,7862.59,70763.31,CLI-39865,Lima Este,César Guerrero Vazquez
2025-10-07,Impresora Epson,Impresoras,4,1271.13,5084.52,CLI-25899,Cusco,Jerónimo Pino Lerma
2025-01-15,Teclado Logitech,Periféricos,5,287.57,1437.85,CLI-86757,Lima Sur,Alba Mar Flor Rivas
2024-08-13,Teclado Logitech,Periféricos,8,486.22,3889.76,CLI-88966,Lima Este,Constanza del Barba
2025-05-20,Impresora Epson,Impresoras,1,545.69,545.69,CLI-98270,Lima Centro,Jacobo del Agudo
2025-11-25,Laptop HP,Laptops,2,4620.56,9241.12,CLI-22556,Chiclayo,Ani Marcos Pardo
2024-10-03,Monitor ASUS,Monitores,1,810.04,810.04,CLI-30091,Lima Este,Jerónimo Pino Lerma
2025-11-22,Monitor Samsung,Monitores,6,1058.23,6349.38,CLI-19593,Lima Este,Casemiro Garrido-Navarro
2025-10-24,Webcam Logitech,Periféricos,4,455.5,1822.0,CLI-48153,Lima Norte,Jerónimo Pino Lerma
2024-01-31,Impresora Epson,Impresoras,3,527.28,1581.84,CLI-73574,Lima Norte,Jacobo del Agudo
2025-01-07,Teclado Razer,Periféricos,2,319.71,639.42,CLI-65895,Piura,Jacobo del Agudo
2025-01-13,Laptop Dell,Laptops,2,3506.13,7012.26,CLI-55571,Lima Norte,Casemiro Garrido-Navarro
2025-02-12,Monitor Samsung,Monitores,8,1626.13,13009.04,CLI-51969,Cusco,Jerónimo Pino Lerma
2025-11-14,Laptop HP,Laptops,1,6345.36,6345.36,CLI-23788,Lima Sur,Toribio de Pinto
2024-10-29,Webcam Logitech,Periféricos,6,529.3,3175.8,CLI-37861,Lima Centro,Soraya Núñez Lamas
2025-07-01,Mouse Razer,Periféricos,9,109.61,986.49,CLI-38667,Chiclayo,Javi Patiño-Cánovas
2024-02-07,Monitor Samsung,Monitores,6,2352.35,14114.1,CLI-50975,Arequipa,Javi Patiño-Cánovas
2023-12-27,Mouse Razer,Periféricos,7,204.7,1432.9,CLI-24885,Piura,Buenaventura de Bonet
2024-08-27,Impresora Epson,Impresoras,8,417.27,3338.16,CLI-73259,Lima Centro,Marco Donoso Hierro
2024-07-08,Monitor ASUS,Monitores,1,2234.4,2234.4,CLI-16976,Lima Norte,Constanza del Barba
2025-09-09,Teclado Razer,Periféricos,9,103.87,934.83,CLI-81475,Lima Este,Soraya Núñez Lamas
2025-03-11,Monitor Samsung,Monitores,3,2223.54,6670.62,CLI-31984,Lima Sur,Celia Baños-Arroyo
2024-07-31,Laptop HP,Laptops,1,4560.62,4560.62,CLI-88682,Lima Este,Jacobo del Agudo
2025-09-22,Mouse Logitech,Periféricos,2,186.6,373.2,CLI-28197,Trujillo,Jacobo del Agudo
2025-12-04,SSD Kingston,Almacenamiento,7,296.11,2072.77,CLI-29340,Lima Norte,Jacobo del Agudo
2025-12-09,Laptop Lenovo,Laptops,4,3114.37,12457.48,CLI-67232,Piura,Jerónimo Pino Lerma
2025-10-07,Auriculares Bose,Periféricos,5,415.31,2076.55,CLI-38194,Lima Centro,Celia Baños-Arroyo
2024-12-24,RAM Corsair,Componentes,1,195.68,195.68,CLI-20936,Cusco,Toribio de Pinto
2025-08-07,Impresora HP,Impresoras,2,580.7,1161.4,CLI-66755,Piura,Marco Donoso Hierro
2025-06-25,SSD Samsung,Almacenamiento,3,771.85,2315.55,CLI-10925,Lima Centro,Pánfilo Segovia Casanovas
2025-08-22,Monitor Samsung,Monitores,6,1120.96,6725.76,CLI-62032,Arequipa,Jacobo del Agudo
2024-07-02,SSD Samsung,Almacenamiento,8,340.32,2722.56,CLI-12063,Lima Centro,Jacobo del Agudo
2024-06-29,Laptop Dell,Laptops,10,5653.55,56535.5,CLI-20966,Piura,Pánfilo Segovia Casanovas
2024-10-10,  Teclado Logitech  ,Periféricos,1,213.17,213.17,CLI-98304,Lima Norte,Ani Marcos Pardo
2025-03-17,Teclado Logitech,Periféricos,2,343.33,686.66,CLI-46832,Lima Sur,Buenaventura de Bonet
2024-06-12,Auriculares Sony,Periféricos,1,781.57,781.57,CLI-51907,Lima Norte,Felicidad Gallego Lasa
2025-11-12,Mouse Logitech,Periféricos,9,129.98,1169.82,CLI-81794,Arequipa,Rolando del Bernal
2024-02-28,RAM Corsair,Componentes,8,178.03,1424.24,CLI-75086,Chiclayo,Arturo Pinto Caballero
2024-06-22,SSD Samsung,Almacenamiento,8,565.98,4527.84,CLI-16489,Lima Norte,Marco Donoso Hierro
2024-06-08,Teclado Razer,Periféricos,1,360.16,360.16,CLI-61472,Arequipa,Soraya Núñez Lamas
2025-05-23,Laptop Dell,Laptops,6,7635.7,45814.2,CLI-40447,Trujillo,Pánfilo Segovia Casanovas
2024-04-14,Laptop HP,Laptops,2,5236.53,10473.06,CLI-31419,Piura,Jacobo del Agudo
2025-01-03,SSD Kingston,Almacenamiento,10,789.14,7891.4,CLI-41768,Lima Centro,Marco Donoso Hierro
2024-01-24,Monitor ASUS,Monitores,10,843.86,8438.6,CLI-81715,Lima Este,Alba Mar Flor Rivas
2025-02-24,Laptop HP,Laptops,6,3093.67,18562.02,CLI-30663,Lima Sur,Paco Rocamora Nieto
2024-09-24,Mouse Logitech,Periféricos,1,156.79,156.79,CLI-35617,Cusco,Marco Donoso Hierro
2025-07-05,Laptop HP,Laptops,2,7371.87,14743.74,CLI-88189,Lima Norte,Ani Marcos Pardo
2024-09-09,Laptop HP,Laptops,3,4165.67,12497.01,CLI-62589,Trujillo,Ileana Antón-Andrés
2024-04-25,Laptop Lenovo,Laptops,8,6009.2,48073.6,CLI-45804,PIURA,Ileana Antón-Andrés
2024-05-26,Laptop Lenovo,Laptops,8,2769.63,22157.04,CLI-61495,Arequipa,Marco Donoso Hierro
2025-08-03,Auriculares Bose,Periféricos,8,936.76,7494.08,CLI-76874,Chiclayo,Celia Baños-Arroyo
2024-08-31,Teclado Logitech,Periféricos,2,165.41,330.82,CLI-43373,Lima Norte,Toribio de Pinto
2023-12-19,Laptop HP,Laptops,5,5990.96,29954.8,CLI-81175,Lima Sur,Casemiro Garrido-Navarro
2024-11-16,Impresora Epson,Impresoras,9,592.75,5334.75,CLI-18184,Lima Sur,César Guerrero Vazquez
2025-04-04,Mouse Logitech,Periféricos,6,224.68,1348.08,CLI-75516,Cusco,Toribio de Pinto
2025-12-09,SSD Kingston,Almacenamiento,7,741.27,5188.89,CLI-86607,Trujillo,Alba Mar Flor Rivas
2024-05-20,Mouse Logitech,Periféricos,10,149.78,1497.8,CLI-13799,Lima Sur,Javi Patiño-Cánovas
2024-01-23,Laptop Dell,Laptops,10,3343.03,33430.3,CLI-22393,Piura,Rolando del Bernal
2024-05-19,Mouse Razer,Periféricos,6,68.78,412.68,CLI-73330,Piura,Buenaventura de Bonet
2024-11-08,Monitor LG,Monitores,3,1931.32,5793.96,CLI-82760,Lima Norte,Arturo Pinto Caballero
2025-08-16,Auriculares Bose,Periféricos,4,596.93,2387.72,CLI-76165,Lima Centro,Toribio de Pinto
2024-02-04,SSD Kingston,Almacenamiento,3,393.56,1180.68,CLI-34850,Lima Centro,Buenaventura de Bonet
2025-09-14,Auriculares Bose,Periféricos,10,1037.63,10376.3,CLI-33931,Chiclayo,Arturo Pinto Caballero
2025-09-04,Impresora HP,Impresoras,10,1289.01,12890.1,CLI-40896,Trujillo,
2025-10-21,RAM Corsair,Componentes,3,590.31,1770.93,CLI-32465,Lima Este,Paco Rocamora Nieto
2024-10-17,Auriculares Sony,Periféricos,8,1359.27,10874.16,CLI-92184,Lima Norte,Jacobo del Agudo
2025-04-29,Mouse Logitech,Periféricos,1,273.57,273.57,CLI-90269,Lima Este,Jerónimo Pino Lerma
2025-07-22,Impresora HP,Impresoras,7,1465.57,10258.99,CLI-35617,Chiclayo,Soraya Núñez Lamas
2025-06-29,Webcam Logitech,Periféricos,5,390.17,1950.85,CLI-44939,Lima Centro,Toribio de Pinto
2024-12-14,Teclado Razer,Periféricos,10,322.89,3228.9,CLI-51824,Cusco,Ani Marcos Pardo
2024-02-26,Monitor LG,Monitores,4,1824.78,7299.12,CLI-82492,Chiclayo,Rolando del Bernal
2025-12-07,SSD Kingston,Almacenamiento,7,299.61,2097.27,CLI-30384,Piura,Casemiro Garrido-Navarro
2024-11-03,Auriculares Sony,Periféricos,4,1279.57,5118.28,CLI-50860,Lima Norte,Celia Baños-Arroyo
2025-06-04,Monitor ASUS,Monitores,1,2248.57,2248.57,CLI-63872,Cusco,Paco Rocamora Nieto
2024-07-26,Teclado Razer,Periféricos,5,411.82,2059.1,CLI-25294,Arequipa,Alba Mar Flor Rivas
2024-06-19,Laptop Lenovo,Laptops,6,4690.97,28145.82,CLI-35722,Arequipa,Pánfilo Segovia Casanovas
2025-05-30,Monitor ASUS,Monitores,7,1160.03,8120.21,CLI-32456,Chiclayo,Marco Donoso Hierro
2024-02-21,SSD Samsung,Almacenamiento,3,732.14,2196.42,CLI-35553,Trujillo,Toribio de Pinto
2025-05-14,Laptop Dell,Laptops,5,4017.66,20088.3,CLI-57684,Trujillo,César Guerrero Vazquez
2024-05-25,Mouse Razer,Periféricos,4,117.72,470.88,CLI-48075,Lima Centro,Ileana Antón-Andrés
2025-02-11,Laptop Lenovo,Laptops,2,5069.54,10139.08,CLI-44752,Arequipa,Soraya Núñez Lamas
2025-06-22,  Auriculares Sony  ,Periféricos,8,1034.01,8272.08,CLI-31849,Lima Sur,Marco Donoso Hierro
2025-06-15,Impresora Epson,Impresoras,5,687.41,3437.05,CLI-91980,Arequipa,Celia Baños-Arroyo
2025-01-30,Teclado Razer,Periféricos,9,143.86,1294.74,CLI-58114,Lima Sur,Jacobo del Agudo
2024-03-17,Monitor Samsung,Monitores,2,2463.79,4927.58,CLI-63460,Arequipa,Javi Patiño-Cánovas
2024-12-05,Monitor ASUS,Monitores,5,1923.07,9615.35,CLI-47784,Lima Centro,Jerónimo Pino Lerma
2024-07-27,Impresora HP,Impresoras,8,677.65,5421.2,CLI-67793,Lima Este,Pánfilo Segovia Casanovas
2024-07-19,Teclado Logitech,Periféricos,10,347.33,3473.3,CLI-74991,Trujillo,Jerónimo Pino Lerma
2025-10-23,Monitor Samsung,Monitores,6,1207.77,7246.62,CLI-10275,Lima Norte,Toribio de Pinto
2024-11-17,Auriculares Sony,Periféricos,2,539.42,1078.84,CLI-95316,Lima Sur,Felicidad Gallego Lasa
2024-11-17,Teclado Razer,Periféricos,5,292.04,1460.2,CLI-84558,Lima Centro,Casemiro Garrido-Navarro
2024-12-17,Laptop Dell,Laptops,6,7768.23,46609.38,CLI-83099,LIMA CENTRO,Arturo Pinto Caballero
2024-10-09,Auriculares Sony,Periféricos,4,1496.93,5987.72,CLI-13370,Chiclayo,Ileana Antón-Andrés
2024-07-24,Monitor LG,Monitores,5,1487.65,7438.25,CLI-49303,Lima Este,Javi Patiño-Cánovas
2025-09-07,Impresora Epson,Impresoras,7,1903.63,13325.41,CLI-50440,Lima Este,Buenaventura de Bonet
2025-06-09,Laptop Lenovo,Laptops,5,5975.47,29877.35,CLI-11736,Cusco,Rolando del Bernal
2025-04-13,Webcam Logitech,Periféricos,2,476.43,952.86,CLI-59495,Cusco,Casemiro Garrido-Navarro
2025-07-10,SSD Kingston,Almacenamiento,5,564.28,2821.4,CLI-29272,Lima Sur,Felicidad Gallego Lasa
2025-10-08,RAM Corsair,Componentes,10,580.09,5800.9,CLI-92421,Lima Norte,Celia Baños-Arroyo
2023-12-23,Auriculares Sony,Periféricos,1,752.16,752.16,CLI-44899,Piura,Ileana Antón-Andrés
2024-04-09,Auriculares Bose,Periféricos,10,211.69,2116.9,CLI-24087,Lima Centro,Pánfilo Segovia Casanovas
2025-10-28,Laptop HP,Laptops,3,6499.31,19497.93,CLI-35036,Lima Sur,Rolando del Bernal
2024-12-02,Laptop Dell,Laptops,1,7503.76,7503.76,CLI-16907,Lima Centro,Javi Patiño-Cánovas
2025-03-14,Monitor ASUS,Monitores,9,2378.2,21403.8,CLI-91393,Chiclayo,Rolando del Bernal
2024-08-16,Impresora HP,Impresoras,4,1422.19,5688.76,CLI-24787,Lima Centro,Buenaventura de Bonet
2025-10-01,Impresora Epson,Impresoras,7,1821.7,12751.9,CLI-44638,Chiclayo,Soraya Núñez Lamas
2025-09-02,Monitor LG,Monitores,6,862.37,5174.22,CLI-70567,Cusco,Celia Baños-Arroyo
2025-09-10,  SSD Kingston  ,Almacenamiento,9,725.06,6525.54,CLI-31486,Lima Norte,Buenaventura de Bonet
2024-08-19,Laptop Lenovo,Laptops,5,2966.28,14831.4,CLI-45348,Lima Centro,Arturo Pinto Caballero
2024-01-23,Webcam Logitech,Periféricos,1,438.74,438.74,CLI-39207,Piura,Jacobo del Agudo
2025-11-11,Teclado Razer,Periféricos,9,466.94,4202.46,CLI-18877,TRUJILLO,Jerónimo Pino Lerma
2024-11-06,Auriculares Bose,Periféricos,3,874.46,2623.38,,Arequipa,Toribio de Pinto
2025-01-07,Auriculares Sony,Periféricos,8,1106.79,8854.32,CLI-37962,Piura,Constanza del Barba
2024-04-08,Impresora HP,Impresoras,3,1348.85,4046.55,CLI-13763,Trujillo,Pánfilo Segovia Casanovas
2025-01-12,RAM Corsair,Componentes,8,408.65,3269.2,CLI-96517,Chiclayo,Paco Rocamora Nieto
2024-09-01,Webcam Logitech,Periféricos,8,345.55,2764.4,CLI-71478,Arequipa,César Guerrero Vazquez
2025-06-19,Laptop Dell,Laptops,6,5726.47,34358.82,CLI-89330,Arequipa,Marco Donoso Hierro
2024-09-28,Monitor Samsung,Monitores,6,807.55,4845.3,CLI-46797,Lima Este,Jerónimo Pino Lerma
2024-01-08,Laptop Dell,Laptops,4,4375.5,17502.0,CLI-66839,Lima Norte,Alba Mar Flor Rivas
2025-05-26,Impresora HP,Impresoras,6,1628.0,9768.0,CLI-92925,Cusco,Constanza del Barba
2024-12-31,Webcam Logitech,Periféricos,7,472.51,3307.57,CLI-90924,Cusco,Paco Rocamora Nieto
2025-05-23,Auriculares Bose,Periféricos,5,1079.47,5397.35,CLI-61484,Lima Norte,Javi Patiño-Cánovas
2025-05-17,Auriculares Sony,Periféricos,2,1236.36,2472.72,CLI-21412,Lima Norte,Ileana Antón-Andrés
2025-03-14,Impresora HP,Impresoras,5,607.25,3036.25,CLI-31652,Lima Centro,Celia Baños-Arroyo
2025-04-25,Mouse Razer,Periféricos,5,278.72,1393.6,CLI-78995,Lima Norte,Alba Mar Flor Rivas
2024-01-27,Mouse Logitech,Periféricos,6,195.61,1173.66,CLI-17980,Chiclayo,Ani Marcos Pardo
2024-10-12,Teclado Razer,Periféricos,6,262.11,1572.66,CLI-41510,Trujillo,Jacobo del Agudo
2025-10-11,Mouse Logitech,Periféricos,4,167.66,670.64,CLI-69396,Trujillo,Buenaventura de Bonet
2024-06-28,SSD Kingston,Almacenamiento,7,752.69,5268.83,CLI-57516,Trujillo,Toribio de Pinto
2024-11-06,Teclado Razer,Periféricos,8,450.19,3601.52,CLI-43031,Chiclayo,Ani Marcos Pardo
2025-05-23,Monitor LG,Monitores,6,929.28,5575.68,CLI-32352,Trujillo,Marco Donoso Hierro
2024-03-07,Mouse Razer,Periféricos,7,164.49,1151.43,CLI-87670,Lima Norte,Ileana Antón-Andrés
2024-03-21,RAM Corsair,Componentes,6,497.79,2986.74,CLI-30682,Piura,Jerónimo Pino Lerma
2024-06-02,Monitor ASUS,Monitores,10,1265.38,12653.8,CLI-99869,Cusco,Pánfilo Segovia Casanovas
2025-06-16,Monitor ASUS,Monitores,4,2137.11,8548.44,CLI-62089,Piura,Arturo Pinto Caballero
2025-06-12,Laptop Dell,Laptops,3,2831.21,8493.63,CLI-39369,Chiclayo,Pánfilo Segovia Casanovas
2023-12-21,Mouse Logitech,Periféricos,1,159.41,159.41,CLI-17713,Chiclayo,Arturo Pinto Caballero
2025-09-15,Laptop Lenovo,Laptops,6,5636.93,33821.58,CLI-20767,Lima Centro,Soraya Núñez Lamas
2024-02-19,Monitor LG,Monitores,7,1759.19,12314.33,CLI-51927,Piura,Pánfilo Segovia Casanovas
2024-07-16,Teclado Razer,Periféricos,9,236.28,2126.52,CLI-36439,Piura,Celia Baños-Arroyo
2025-10-30,Teclado Razer,Periféricos,6,164.41,986.46,CLI-47266,Cusco,Ileana Antón-Andrés
2025-09-18,Mouse Razer,Periféricos,3,230.75,692.25,CLI-31964,Lima Norte,Arturo Pinto Caballero
2024-07-19,Laptop Dell,Laptops,9,4447.92,40031.28,CLI-12938,Cusco,Casemiro Garrido-Navarro
2025-11-14,Teclado Logitech,Periféricos,5,454.06,2270.3,CLI-19991,Lima Sur,Felicidad Gallego Lasa
2025-02-20,RAM Corsair,Componentes,9,373.21,3358.89,CLI-68828,Lima Centro,Felicidad Gallego Lasa
2024-03-29,Monitor ASUS,Monitores,7,2333.29,16333.03,CLI-89066,Lima Este,Paco Rocamora Nieto
2024-07-11,Impresora HP,Impresoras,1,858.97,858.97,CLI-90343,Lima Sur,Javi Patiño-Cánovas
2025-06-16,Laptop Lenovo,Laptops,7,2765.48,19358.36,CLI-42140,Lima Este,Casemiro Garrido-Navarro
2025-12-02,Laptop Dell,Laptops,9,6983.61,62852.49,CLI-48256,Arequipa,Ileana Antón-Andrés
2025-03-03,  Impresora HP  ,Impresoras,5,799.68,3998.4,CLI-95549,Cusco,Buenaventura de Bonet
2025-10-06,Monitor ASUS,Monitores,1,1871.78,1871.78,CLI-36111,Lima Sur,Casemiro Garrido-Navarro
2024-02-25,RAM Corsair,Componentes,9,393.13,3538.17,CLI-30754,Lima Sur,Buenaventura de Bonet
2025-11-15,Teclado Razer,Periféricos,7,294.21,2059.47,CLI-64158,Piura,Toribio de Pinto
2024-05-19,SSD Kingston,Almacenamiento,8,344.1,2752.8,CLI-64530,Trujillo,Toribio de Pinto
2024-01-07,Webcam Logitech,Periféricos,5,310.69,1553.45,CLI-49163,Trujillo,Constanza del Barba
2025-03-28,Laptop Dell,Laptops,4,3876.07,15504.28,CLI-76094,Lima Sur,Constanza del Barba
